0,1,2,3,4,5,6,7,8,9,10,11,12,label
-273.8929,104.012726,-107.85685,37.333065,-23.62514,-5.0972238,35.926537,-15.420401,3.7179968,-7.9046116,-9.587662,8.346197,3.988245,1
141.6758,85.72467,-53.566902,4.0433493,-17.511726,-2.4210565,-10.634606,1.0556331,-10.499703,0.253406,-7.661815,-1.689641,-1.6011436,1
-307.30923,155.90483,-31.716425,9.995276,-33.53118,25.337252,-16.723202,16.505072,-11.785271,-0.7331923,-0.40875924,-7.59239,-9.253754,1
-142.93813,161.13095,-96.94065,83.87245,-31.772995,10.96767,7.249238,-22.460264,30.428028,-9.12482,14.457587,-0.94823724,-5.97209,1
-430.50433,84.203224,-10.567978,17.6701,-9.023933,2.4389427,-9.65539,-0.20848168,-8.895901,0.5101292,-8.1372595,-3.3413334,-11.873409,1
-421.83847,115.09784,1.1854877,34.8104,-32.12889,37.19988,-9.816468,29.534908,-0.49890453,3.5329285,4.697792,3.2523065,-0.96875155,1
-216.86914,28.32422,-78.08958,-33.189526,-5.796118,24.84019,-19.120667,-6.645248,-15.569955,4.7297316,19.566698,2.1294506,-3.2774982,1
-216.53566,53.24102,-90.5002,-11.495999,-21.331121,2.2778184,-6.925349,14.997549,8.590759,-0.47994128,-7.8178806,-10.568027,3.4723384,1
-348.72397,90.36964,-2.9965835,10.424495,-24.030548,-23.547886,-5.061282,-4.306557,-13.643855,16.660252,-1.7477478,-0.86168003,-9.561264,1
-142.72067,62.75431,-41.592155,-0.11510397,-22.15719,-7.726911,-24.256674,-20.346355,-13.480542,-5.7238035,-11.746049,-3.464959,-7.377944,1
-224.6721,120.103424,-53.434402,25.868406,6.267244,-10.116934,2.5288818,7.9191313,-26.51193,19.850815,-8.693338,7.120904,0.72802126,1
-508.75702,122.413765,-59.32898,19.82013,9.505587,-33.31515,2.6917562,-5.585622,-19.290302,-4.8549523,-4.8471622,-8.412626,-10.114563,1
-247.29712,91.651924,-79.17125,25.949564,2.990973,-7.619518,-0.4932495,12.59032,3.5024567,-0.558655,-1.5381724,-1.0915385,2.6683977,1
-187.88152,38.940304,-40.64898,7.685798,-26.164797,-6.7629075,-20.584166,-9.121037,-18.939592,1.9083703,-11.082781,3.7306352,-13.389879,1
-107.06065,46.52836,-54.477703,-14.514614,-21.833961,-13.569661,-14.485098,-5.749206,-9.468395,-1.4626054,-15.413713,-2.0861144,-6.5564656,1
141.34453,82.78508,-50.99231,23.504972,-4.937185,17.699188,0.015814679,-2.805322,1.7926974,2.4026122,3.4717646,10.464962,4.083794,1
-238.68446,87.82051,-26.565027,36.77853,13.986595,4.584273,-21.46298,1.8102053,-7.7360153,1.3088958,-9.604392,-2.5447807,-5.607074,1
-191.79736,231.92442,-58.41841,23.309101,15.107821,-29.241457,32.794945,16.34144,-0.96693987,20.678192,-5.8339667,-4.9792137,7.4007936,1
-192.36226,80.109856,-34.38535,20.464397,-21.130348,13.171214,2.0758975,6.8436155,-12.602051,2.3830812,3.389216,6.3670807,-2.371698,1
-113.604164,51.570515,-101.33658,-16.830849,-13.960236,16.103868,-4.7082872,-1.2784247,-13.999795,0.086191855,0.23875087,1.1464955,-4.768766,1
-79.93986,85.38048,-51.345066,20.781189,-40.17661,10.546492,-19.860508,11.777109,-23.133474,6.399919,-12.203255,4.358309,-13.222224,1
-176.19243,88.21421,-20.818035,-4.3694444,-8.980859,32.451862,-32.361343,1.93715,-10.078971,-18.572788,0.5916473,22.392042,-1.2073059,1
-324.5204,48.764526,-63.347042,37.469524,-36.04391,10.927823,-19.415253,14.435892,-10.351232,9.217085,10.650974,10.415219,13.355484,1
-252.01442,112.97735,-38.572678,69.24965,12.613183,-13.957613,18.91443,13.017808,-7.7607656,20.161032,8.313776,-5.3691955,14.530118,1
-30.943203,90.6076,-80.56809,-1.15797,-39.327137,-13.965272,-21.339243,-4.980366,-19.710228,0.66940403,-22.038717,-1.2707446,-17.316597,1
-180.88579,19.002283,-50.863453,11.575615,-1.9910762,3.3286564,-18.72963,5.509323,-2.6664963,-0.7721065,-12.234491,0.7620156,-6.2114134,1
-165.56598,64.58562,-29.630566,6.4887376,-35.64373,0.2113854,-23.250647,-13.910536,-21.246723,32.577335,-9.616931,-11.011202,-16.123907,1
-303.30475,60.592163,-38.06582,-19.222939,-13.825182,11.453737,1.8140322,-2.7442677,-6.6170387,-0.58331263,6.7678156,-6.8549004,4.3398156,1
-410.7407,24.913311,-36.057957,-3.49113,-7.3624024,2.8794084,-6.0368733,10.79889,9.337483,20.373411,1.9175227,-6.6883564,-3.8847768,1
-115.83516,84.27857,-80.68073,-1.9245596,-40.18427,0.4344871,-30.710716,-4.330987,-19.125696,7.794242,-8.99963,-3.1642,-11.564755,1
-58.695347,62.11484,-18.85378,8.224216,-13.8181925,-1.7619421,-16.32013,-2.9372156,-8.718919,-2.8067636,-5.0791802,2.6700895,-6.4609056,1
-91.08057,91.732605,-64.0384,-33.778545,-51.597588,-24.577524,-34.766483,-18.034266,-9.387038,0.039971013,-15.007805,-20.413574,-13.567076,1
-85.08816,37.945225,-55.868202,11.048889,-15.804457,-23.430233,-47.22983,6.388612,-22.30647,2.3212826,11.135812,15.014347,3.478101,1
-228.01625,128.28302,-31.823963,19.78365,-26.779503,26.478313,-24.351969,-5.212674,-18.995108,-5.8449645,1.5280912,-9.402471,5.5567203,1
-281.18707,161.37292,-78.821846,-4.671063,-44.844563,-17.763294,-18.932388,3.7817886,-8.109903,-22.353178,19.663845,-5.436401,-4.1404653,1
-189.25342,197.13008,-87.4242,-10.61419,7.9307637,-45.477215,4.1555333,-0.57938176,-30.110374,2.0069904,-5.4702244,-18.02153,3.6214364,1
-273.16623,79.2136,-18.745176,-6.757148,-5.392588,-6.5030107,-24.759104,-12.334124,-27.631971,-7.882359,-6.851675,-9.94926,-12.357123,1
-170.37776,82.21054,-120.93131,27.162443,-17.782434,-16.658384,31.263788,2.6964579,-4.060654,23.171144,-8.066263,-5.7115927,-1.406185,1
-231.47166,61.017967,-24.748037,19.058617,-16.424139,-0.15489888,-13.217348,10.180321,-10.632484,2.8499515,-24.40734,0.93544763,-17.770466,1
-147.32637,148.17079,-76.81964,-2.1519454,-1.0099703,-43.250946,-1.3441503,-3.7577922,-24.120531,8.936931,0.39175707,-5.4058137,9.275639,1
-44.24805,109.002495,-97.29198,48.05295,-46.37965,19.096313,-16.938042,-3.760428,11.193824,-3.467379,10.937774,-11.785154,7.0973196,1
-311.0565,63.208984,-19.238503,18.79479,-11.908892,12.081731,16.95676,-3.8031254,5.9649854,7.81135,-3.2379234,5.1930337,-7.1777897,1
-229.91794,105.14375,-56.611477,17.199331,-15.966388,12.210859,28.034374,-0.4111293,8.078665,-9.140437,-3.5408702,9.366367,1.3418761,1
-129.19855,33.75528,-24.670721,-0.5912911,-25.502789,18.936144,-8.249123,2.3910508,-15.083529,9.707647,-0.3498402,14.467084,-12.355643,1
-109.71249,165.63585,-84.36508,39.088192,-10.610824,3.8730478,-6.0353403,5.822399,-8.505096,3.2121115,-6.357697,4.803238,2.5197473,1
-302.99677,74.98751,-43.13322,13.28956,-10.603856,-4.5984893,-13.28607,-7.1454506,-6.8135166,-7.8129554,-8.407868,-1.5549232,-6.7132964,1
-133.97629,161.57674,-88.26833,31.834953,-49.76125,-1.8508422,1.1771998,-19.03993,8.899537,-13.301621,1.8226905,-11.756444,-2.772248,1
-125.32935,74.63919,-45.619255,8.710294,-14.338422,-18.300714,-16.818298,-0.63170093,-9.140187,4.8122435,-9.465281,8.500924,7.735872,1
-413.5494,116.42758,-49.387207,28.964302,-6.88609,20.644297,20.726229,-11.548365,10.44401,-4.791954,13.117304,13.749117,-6.9798737,1
-253.10373,123.53524,-17.961336,3.4867263,14.854127,15.215607,8.607759,7.762977,3.4700599,2.307268,0.23332496,6.282554,1.8483284,1
-364.68384,19.980536,-14.201413,-9.731269,-4.4507723,-2.831119,1.6928685,-0.9764633,-3.3335147,5.0759573,4.1591554,5.3863235,-0.63808995,1
-423.72998,126.53933,-29.281181,7.8282733,-7.828991,0.10829374,3.5074344,-4.259943,-16.738375,-3.7788053,-2.6756392,8.903029,0.44042346,1
21.877375,61.96561,-21.963575,3.5973897,-13.601933,8.297873,-0.1293664,6.7280593,1.5744469,6.0298834,-2.74098,6.8547273,-5.651798,1
-196.22963,70.46087,-34.278427,14.915312,-0.5561778,-10.619856,-14.203726,-3.3820825,-16.981903,0.16289003,-9.611942,-6.840092,-0.23655513,1
-403.74823,89.84573,-33.345085,55.433353,-29.612955,1.0831038,2.3261907,1.0548413,-4.2675047,-2.742112,-0.14373522,11.268025,-1.854877,1
-49.603653,68.83341,-43.484615,-14.843353,-1.9773451,1.101833,-4.2494154,6.8069024,-9.696031,7.7986536,-8.946616,4.6398015,-2.4319875,1
-211.35321,76.8855,-21.0851,13.145257,-2.4580507,15.107798,-10.7319765,12.165833,-5.0714264,9.062971,-7.9584875,2.370351,-7.192413,1
-268.79745,114.27888,-142.13098,3.69686,30.88433,-32.66943,23.218044,12.619077,-7.0643563,22.924383,-18.989374,-22.221254,26.863338,1
-162.15268,71.04339,-33.455544,-11.98091,-8.338422,-37.443066,-15.782035,0.47724235,-9.855452,2.1971593,-14.94947,-2.9368439,-10.699572,1
-221.90987,45.702442,-25.60502,10.988668,-34.135864,30.603317,-29.593853,15.798487,-4.0453906,4.9144835,-16.673784,7.0515685,-14.095833,1
-276.4714,179.41394,-59.126442,27.583431,10.742827,5.673865,24.027805,-7.120225,12.999918,1.5349377,-4.634851,13.391431,-3.862467,1
-109.9444,103.57372,-36.05232,12.161189,-33.425022,14.079344,0.3340584,-19.830408,-13.480213,-0.94354177,-2.6242664,8.602475,-25.854523,1
-131.11195,142.59933,-135.63136,22.99316,-35.484657,-4.6364284,-0.9200051,-11.453805,23.68279,-18.366684,4.925313,-5.1510506,-11.059306,1
-251.53845,103.08925,-70.606606,36.40299,-35.643894,4.674809,-35.67224,-0.6900103,-2.3836694,-20.951544,-2.5002315,-18.941267,4.7519917,1
-224.38405,-16.157799,-98.86741,-1.5721153,-5.461012,16.163807,7.943813,11.68984,-12.178271,3.13963,-1.3010017,19.239378,0.43919033,1
-83.053665,28.39207,-35.846523,20.662973,-20.43655,21.984053,-30.817516,15.730754,-17.862883,13.580699,-5.7321167,14.631511,-1.9074811,1
-38.98898,4.1104374,-64.93513,5.5288835,-12.193849,1.7021346,-8.712031,7.6362543,3.6723902,10.85271,1.2030565,-1.2357236,-3.4044473,1
-58.982292,88.17961,-103.128395,-60.944946,-56.686676,-0.670503,0.8448353,3.8112953,-7.2849827,-13.047849,5.118053,1.4397839,-3.8508406,1
-188.23303,86.21083,-135.31549,2.9032106,-17.199083,-49.69198,-47.923336,19.785406,0.95827764,19.235716,-0.61411804,-15.866568,3.4725723,1
-297.6397,48.472633,-94.00989,-13.793381,5.6095195,19.735931,-0.012065242,-5.141742,3.8599596,-9.502586,15.796534,-10.598083,11.896646,1
-412.18903,188.437,-35.253983,14.355678,37.819004,-18.30611,-12.179205,-14.711137,-27.534597,-2.1760008,3.9825556,-6.296593,-5.701024,1
-204.55312,145.48058,-63.056656,25.952982,-31.137896,-6.1924562,-13.882268,-7.564735,7.6705093,-6.2863817,4.056769,-5.539918,-3.5887818,1
-117.073364,57.72306,-29.44761,9.669032,-6.983726,7.047426,6.335088,13.091197,7.6720047,5.403172,-7.371336,4.2845306,1.234996,1
-47.983074,42.60674,-17.600737,31.690197,-18.031061,2.2694318,-19.166117,-3.9806087,-11.111675,2.43916,-11.414888,5.7357507,-12.198078,1
-3.3301194,25.171654,-42.466736,-9.755238,-12.382435,14.009392,-26.395458,-10.440035,-7.1866317,4.9720273,-3.3563278,-1.7623125,-9.664871,1
-33.43515,77.83035,-69.56055,7.6022153,-15.5148735,-8.391125,10.155539,18.048502,-11.864019,3.9746351,-11.913425,3.3750718,11.604075,1
-360.7779,101.45533,-107.97698,25.488384,0.49870417,-18.843416,21.190218,-25.29723,-5.7012753,18.221851,-9.333197,-8.214949,-6.0432024,1
-294.71124,136.77625,-24.830172,38.678757,-23.057632,34.14091,-17.077946,5.3285623,0.08994694,4.364513,5.774579,-7.822417,3.2740808,1
-109.22557,162.45465,-24.77351,21.603762,-5.0941687,0.36245,-6.827224,2.2191637,2.0825334,2.9710433,-4.2466836,2.2959552,4.6237173,1
-76.22903,98.124664,-7.3509007,-1.1035806,6.080062,-9.612363,-3.7698941,-8.438677,-11.583641,0.18497092,-3.541852,2.1941402,-3.416015,1
-293.74338,208.2881,-32.938873,34.747746,19.107439,-21.791857,17.270031,10.424708,-9.017838,-20.38827,-22.150084,-5.426642,-14.412382,1
-271.41602,54.43235,1.8476623,-14.379627,-25.334393,19.006046,-14.786925,8.210376,-3.758115,-5.3824034,4.2435036,1.6511378,-3.3989677,1
-310.2984,107.96306,-18.962511,-18.27729,15.386601,1.1310279,-11.350144,8.303317,-34.103184,-2.6572173,-14.784703,5.076749,-20.023518,1
-237.32571,51.646862,-88.40731,-35.4924,16.205616,48.158134,9.875747,-10.887727,21.181355,18.386986,-19.40742,3.4164152,17.727833,1
-166.5066,79.412605,-100.467384,5.0411086,-59.03553,10.67963,-26.602064,10.317392,-18.152386,2.964942,-14.44252,-4.730891,-12.631571,1
-258.2545,71.047005,-37.61283,7.831661,-36.349766,4.4384613,5.3415112,-0.6444301,-2.5826757,-1.4490855,-5.2984085,0.27839872,-11.588133,1
-564.594,162.7292,-119.141754,-15.494484,31.282976,-14.105255,4.465469,-20.666395,-24.630232,15.028342,-6.247135,-21.349028,-6.20728,1
-420.74307,80.47911,-3.1887603,26.058384,-7.874657,-11.821497,-1.7722787,1.7792044,-8.39755,3.3178751,-4.2980924,-1.4653827,-2.5816388,1
-443.45895,84.8296,-20.980251,19.579548,0.36262852,-13.941534,-13.069749,-6.5257335,-8.123587,2.104748,-8.843677,-2.5951073,-10.901902,1
-120.8287,52.243458,-79.56128,21.109884,-25.121864,-13.295972,0.57919264,5.476204,3.670799,12.702505,-5.717223,16.516485,5.656883,1
-166.32709,60.40443,29.016766,25.030876,-2.275112,16.945751,-22.001682,14.457463,-11.2256,2.2832947,-13.2791395,-1.0150194,-8.232127,1
-121.616974,99.52728,-90.02105,-13.110334,-20.014277,3.5244198,-17.037664,1.1495129,-7.089453,5.6123257,-5.10749,0.13973084,-0.42579123,1
-475.1547,82.12894,-86.375885,-35.337822,-12.145784,-38.630386,-0.5582772,16.035416,-3.827947,1.734152,-11.408654,-21.745632,1.2552652,1
-66.74231,91.117294,-87.06013,-10.748791,-30.581171,-15.696322,-31.94019,-3.015599,-33.087357,11.522181,8.660567,-9.730903,-17.506226,1
-191.56076,69.24931,-40.89148,2.0055585,-22.930481,3.6450102,-16.498295,5.2090306,-22.667786,18.930382,-10.234098,10.046933,-5.99869,1
-288.236,111.532005,-156.27629,4.388134,8.691294,-33.778202,30.79112,-8.070792,-12.367896,23.443424,-14.167554,-3.7661457,13.658322,1
-204.3828,72.56955,-53.961273,-33.86902,-10.7272835,14.518514,-13.870464,3.4761927,-3.1169012,0.26521936,-7.8383393,3.9204113,28.139822,1
-339.6455,113.28376,24.809837,4.9728694,-2.3204863,8.443816,5.380263,15.71936,4.2999754,8.677243,-9.691906,9.279185,-7.198044,1
-332.92145,82.224785,-36.04735,-12.198852,10.648967,-5.215334,-11.878786,-8.6035,-7.005491,-3.2431555,-5.3226876,-5.122591,-3.166067,1
-146.51334,85.21679,-21.497236,12.141605,13.953279,3.6281545,-15.846877,-9.4960575,-5.7138333,3.6918504,-7.7257724,-4.578994,-4.240284,1
-372.25937,79.51339,-58.81115,26.110806,-10.532317,-22.067709,-32.955807,-26.60394,1.025642,-5.0108185,-8.172652,1.6940181,-20.353312,1
-255.8036,53.45389,-86.248314,18.912249,-48.926525,-26.17468,-28.900305,-31.220058,-14.856366,-22.536201,-7.4065623,-18.455624,-19.33905,1
-276.15176,91.667725,-58.17092,6.9318833,-4.794026,-26.243866,-12.123137,-13.686628,-20.280294,-3.389711,-2.8181348,-9.227351,-9.636671,1
-181.84467,63.401955,-102.11806,-2.674376,-29.644186,3.5477731,-12.938618,2.3518717,-18.470568,2.3002396,-7.0558443,-21.146255,10.509719,1
100.732895,54.891922,-16.957552,16.237537,5.9311905,10.6701975,-5.1437774,15.869749,6.0774336,4.394706,-1.6027117,2.4857047,-3.2482364,1
-72.1554,118.90427,-68.29857,28.309643,-45.084793,15.895159,-52.102894,8.250322,-39.440117,-3.8248045,-14.013724,2.0516822,-3.9230604,1
-111.33588,104.91338,22.139566,43.653023,22.40779,28.713934,18.90009,6.1488986,-17.883715,-1.5965341,8.575012,9.177703,-13.01192,1
-516.9954,204.2573,-120.70843,17.08811,23.049494,-50.95057,5.644969,-6.1411176,-33.82375,4.190008,-13.614265,-13.839179,1.4418391,1
-302.411,132.76355,-49.39774,29.549402,-18.995958,2.5959454,9.578414,-17.263382,13.25777,-2.4248893,8.055278,6.1628284,-6.0479856,1
-237.38522,73.6024,4.0117598,10.495639,2.5027492,15.818991,5.344872,9.491133,0.8219838,1.6524625,-12.005381,-9.01009,10.998092,1
-95.83778,22.684544,-99.985,-3.2143884,-16.083046,0.448254,-6.108806,11.212895,14.416845,-1.5365092,-12.973504,-2.694567,6.7165585,1
-124.745026,7.701925,-62.153492,-20.263254,-23.699903,-16.956411,-9.859589,-10.173013,-22.464941,-4.55604,-17.675116,3.787007,0.3568108,1
-195.19215,159.74657,-92.581276,60.573986,-37.58315,13.378591,7.6182103,-28.350954,22.5823,-10.146962,7.1840754,-8.695977,-9.333952,1
-59.986637,145.91617,-34.063908,31.292492,-5.4091597,-0.76663005,-2.2343485,4.68751,2.8258488,11.935553,6.052152,8.965415,1.8162175,1
-173.48785,52.2147,-61.82841,23.09101,-36.225048,9.313629,10.251548,3.9468002,-23.543686,3.5903242,-13.318191,4.3777003,-14.170504,1
-470.25998,-64.602745,-59.892097,45.87687,30.413141,-8.222515,-13.995025,35.720497,-0.17472088,-17.343784,34.076866,9.308923,-31.413876,1
-185.08719,137.28807,-137.95523,46.160156,-30.862589,12.0053005,-0.28107676,-20.443003,1.18675,-33.033535,9.158529,-11.735894,-4.4183846,1
-160.59981,24.65432,-32.299603,20.915483,-11.024241,12.151887,-16.497486,-3.82435,-2.4361334,-4.4129333,-8.622831,-2.207861,0.6821627,1
-63.567562,91.52805,-9.873152,48.869545,33.852486,10.170594,-17.056957,8.196747,-27.842957,7.8881693,2.4960647,-13.659745,-15.314408,1
-17.06919,70.81262,-68.697624,14.582518,-16.929943,11.188191,-5.905428,9.354401,-9.752166,9.36388,1.1949778,10.083756,-2.8269932,1
-181.53377,57.80909,-14.53812,28.494314,-3.8151546,14.98448,-20.418287,4.2865143,-11.778323,3.678352,-1.9467654,0.6071116,3.7275405,1
-385.64813,169.13033,-144.72165,73.86516,14.024513,-33.336773,53.610764,-15.995996,7.0240006,30.325117,-29.388863,20.796488,-0.05605963,1
-220.8679,79.6286,-50.11316,10.029535,3.872981,-11.652505,-6.1821027,-7.922135,-33.3349,3.2113595,2.7224605,0.8849663,-11.379913,1
-102.44016,40.201027,-83.36591,-7.0175676,-55.317764,-9.173811,-10.652154,-15.331586,-3.629196,12.435248,-31.975222,15.063018,3.6612272,1
-99.10772,52.80056,-16.633465,15.298721,-11.118726,20.459276,-22.109974,11.70975,-7.762536,0.1615138,1.773711,-1.394645,1.4035741,1
-273.4545,103.8358,-82.852104,6.7341866,-34.894768,-2.3184369,-8.812268,-1.5905677,-2.7004962,-6.031318,9.635027,-8.4386015,-8.959257,1
-91.773575,-9.41208,-75.27266,-0.3819566,-63.323933,10.572479,-15.127034,18.391346,-18.121542,9.899788,-21.85782,-8.923549,-18.190449,1
-184.98083,92.05565,-90.331894,67.36167,-46.47051,14.417325,-19.472137,-0.7133509,-21.27449,8.899923,-4.270936,3.4773607,-3.146182,1
-428.58066,121.79955,-20.291813,28.511324,-15.719942,2.3894596,-7.3582993,-2.5704093,-9.18046,13.586725,3.2098866,9.640898,1.2633461,1
-302.61365,34.53779,-41.87206,6.695063,-26.843664,-1.1191387,-16.557932,-10.520553,-11.08075,-4.136742,-22.277523,-7.890072,-3.5691822,1
-274.99445,98.55059,0.86557615,31.74805,-6.746012,4.8678384,4.932712,-6.559232,7.4009333,-11.918691,-2.4222488,-3.0842862,2.49024,1
-183.20093,157.13397,-70.312225,40.606895,-8.435637,1.2174987,13.371708,-7.445299,15.423945,8.183739,5.5098753,-1.8642584,-7.0951285,1
-169.08575,196.11485,-89.51445,0.009031985,36.524666,-34.291416,1.0302589,11.651485,-19.252144,8.543897,3.602033,-16.072014,10.646356,1
-40.58544,61.09132,-54.28762,11.107531,-29.498457,-3.4785922,-0.43299502,-2.3238027,-9.864426,10.264427,-3.157538,10.650404,1.7973284,1
-164.88432,110.435905,-93.80801,62.224895,-29.518515,-10.731667,4.0856557,-18.380737,14.544591,-15.171365,4.0613146,2.905761,3.19288,1
-90.99064,31.693426,-49.71562,-0.6683492,-21.248468,7.76976,0.90941626,0.20836228,-7.058301,9.490518,-2.322081,13.985735,-11.471406,1
-69.6745,43.68471,-19.417654,34.03345,-8.683049,19.49026,-5.2680545,13.071236,-3.7756984,1.8793229,-8.149586,-9.849355,-12.698561,1
-125.73704,127.65597,-24.820057,13.66838,-5.4113336,2.144382,-8.274451,0.6563396,-9.500958,-2.2456408,-10.308236,-4.8662086,-10.159271,1
-34.67678,52.147156,-24.864906,-1.8248746,-24.073599,-12.233725,-2.1263065,20.424011,25.579214,19.14524,-4.636933,-15.642542,-28.226994,1
-138.67456,77.77643,-96.59127,59.93179,-38.650997,18.549809,-1.064891,-5.5274324,-0.8787413,3.9410133,-0.7100048,-3.4742274,-1.2032512,1
-305.75198,164.27034,-68.83544,65.204636,-27.61976,9.954065,14.534725,6.4571824,22.345388,-1.29187,20.501434,-2.433137,3.4373193,1
-86.04836,183.30478,-72.33643,36.0275,-28.308552,-6.2377906,0.94669473,-22.719486,9.5032625,-9.0708065,4.2873325,-1.5350355,-10.158089,1
-253.49796,97.86419,-16.183151,7.4804025,9.821655,-14.34368,-0.5852011,11.178363,-3.4004977,1.4505484,3.39662,-3.5460632,4.7524123,1
-97.27291,99.0765,-119.76789,27.921942,-57.747066,7.601983,-12.455374,-1.11557,1.6440153,3.5740309,13.359123,-1.1261154,10.537386,1
-113.187515,109.7139,-35.99414,19.291698,-27.763367,7.297932,-14.529448,-3.4102798,-16.13823,-4.1841707,-5.038153,2.21674,-7.191357,1
-125.36302,84.608086,-56.896538,28.560236,2.0926917,13.182798,-45.099022,15.093904,-0.8273926,8.299777,-20.304707,-0.18442424,-30.201704,1
-394.12888,34.5312,-74.24778,12.414615,13.210538,-5.142498,-7.1223454,8.455699,1.2970561,6.2689776,8.573045,-1.0766468,-11.718184,1
-63.754417,78.96439,-30.583078,32.889587,-8.579623,16.870909,-5.650565,19.722904,-5.0148644,-1.860336,-6.004656,0.2156814,1.7322693,1
-93.63122,107.83978,-68.40538,-1.8216385,-10.544244,-2.9903352,-18.998535,-25.708035,1.507614,-1.4107655,-7.069738,4.427621,-10.219938,1
-118.63083,186.6611,-69.39459,76.09753,-42.177612,4.430811,10.348056,-7.4708037,30.297186,-19.129833,15.121509,-1.8839881,-16.187914,1
-59.451015,56.913345,-37.68895,23.882343,-21.555998,-8.072911,-8.41094,-2.2689855,-15.581969,8.779219,-17.929386,-1.4801459,-8.939306,0
-602.6487,42.579475,3.4350383,14.036713,9.474947,9.070329,-0.69577116,9.798522,-0.21727529,7.4247684,-1.3906848,9.864274,-1.7785441,0
-246.07677,103.92058,-37.751347,-3.0138023,-7.924949,-15.547189,-30.715084,19.395752,-10.649702,8.91698,0.41512468,-5.551052,-8.194394,0
-272.38843,142.95403,-125.88599,82.89281,-82.908264,14.407734,-13.704937,-4.07667,12.051619,-18.431568,17.792675,-19.183167,5.306142,0
-134.62791,130.73077,-30.977617,11.417283,-8.955339,0.8833805,-8.522986,-4.230612,-4.3195305,-0.40188703,-10.595088,-1.6359097,0.4917401,0
-299.54993,100.378334,-23.133888,23.282764,-6.5230546,-12.53858,-18.594666,-10.590302,-3.2683272,0.17457429,-12.587264,2.9908385,-15.733257,0
-285.74365,153.2799,16.294659,6.173275,12.237494,-0.75661296,-11.886217,0.614313,-15.526635,-1.6389334,-5.61657,-3.8690307,1.4957975,0
-101.506744,5.6688914,-26.051281,4.5036707,-16.913076,-2.975839,-12.109162,-1.5744469,-11.616656,0.61518544,-13.471967,-10.608004,-4.5256095,0
-281.44897,157.03156,16.10183,47.646976,6.275797,-7.1273804,-25.764082,-14.927467,-5.8423414,7.5512676,7.1326437,14.403502,5.783493,0
-336.31802,88.11402,7.957695,18.91045,2.2492406,5.093059,-7.308449,3.903594,-2.8072011,0.15138313,-2.1344793,2.8275616,-0.6920885,0
-352.74792,120.81985,-17.04801,23.118967,-9.86028,9.118251,-0.8876694,5.2895017,-3.0112548,-1.7454967,-4.7102003,3.0502896,-4.441322,0
-0.41139174,99.91175,-52.925518,12.805335,-38.950756,-26.118252,-20.193207,1.7867773,-20.338316,-7.45289,-8.613442,-11.408744,-11.081146,0
-233.56761,37.404266,-19.934792,8.599056,-32.77923,-38.08598,-15.596126,-10.396847,-15.993615,1.3685795,-24.332438,2.6725814,-3.5202744,0
-297.64328,111.23353,-37.018963,29.909048,6.9554596,10.624795,7.8553047,-1.2674237,0.19104639,1.9692986,-4.825567,-1.4383671,-3.779419,0
-42.333637,93.41817,-30.857058,7.9476357,-10.620072,6.4411864,-4.4478283,1.6009461,-1.3470914,-2.2063236,-7.77845,-3.280087,-3.8521872,0
-102.91901,111.75325,-1.9200802,4.087968,7.3979454,-0.9573306,-2.3478549,0.8305596,-6.4339976,1.2799038,-11.175852,-2.151822,-9.179796,0
-59.518974,39.37314,-23.966114,3.229332,4.1527314,7.5499115,0.6497719,5.5115304,-1.0729647,7.8134446,5.636225,3.189492,-3.1069198,0
-255.65073,63.53868,8.97374,19.937084,3.9973493,13.402231,-0.30341268,11.054128,-0.502381,6.238613,-2.0728803,2.7963598,-5.7274337,0
-154.46861,105.43716,24.457653,21.154663,5.8985653,4.6721735,4.264821,-2.3839371,-2.2786152,3.735082,-8.240509,-3.605736,-0.53344345,0
-162.30095,96.957535,-12.705261,24.406206,-19.863089,-21.599218,6.2545953,-4.670935,-2.6322527,-7.1620436,-16.483,-11.189159,-19.667198,0
-238.28075,-36.96603,-25.964378,-18.483915,4.2170157,8.830431,-8.777308,-11.548485,2.761846,1.6800106,2.4297724,-3.623281,0.7260005,0
-197.10612,127.46855,-11.75486,19.729752,-9.965611,-15.579803,-25.161722,-9.048712,-18.519678,-2.1636846,-9.376227,-6.169107,-5.682249,0
-289.94418,139.3643,-55.88027,65.3595,-16.975218,24.859972,11.837295,-3.8404813,10.720265,-25.746101,-0.4965265,-2.5495071,2.99519,0
-178.82846,153.40132,-52.104958,71.73064,-24.780054,32.454273,-14.734861,12.341178,-3.2229867,0.85590523,3.9517114,-7.052134,8.654724,0
-123.481026,97.41914,-35.213657,1.3323617,-16.652163,1.9399472,0.26498553,-2.0650852,-2.803271,16.51295,-3.8369281,-0.06185702,-4.8349795,0
-217.21443,117.51094,6.9298263,27.479698,-8.6129265,6.044005,-15.220235,-4.472908,-9.393303,7.145415,1.537037,2.2559004,-12.918568,0
-523.20435,-11.211373,10.615573,-9.768543,8.606849,-8.748881,9.131919,-7.1118155,5.2726564,-5.309971,4.822977,-4.235219,3.5765262,0
-153.26273,76.94029,2.3387606,17.296432,4.499953,-5.0208535,-29.739367,-9.462978,-10.853581,-3.8251424,-12.440769,-8.221508,-10.309944,0
-421.56018,134.97746,-13.161861,3.9670827,-7.755787,-8.890254,-21.073572,-13.114431,-19.096504,-12.022335,-16.125952,-8.624146,-11.326767,0
